carel_codigo,carel_tipo,carel_diametro,carel_paso,carel_largo,carel_grado,carel_sistema,carel_descripcion,match_codigo,match_tipo,match_diametro,match_paso,match_largo,match_grado,match_sistema,match_precio_unitario,match_proveedor,match_descripcion,match_score,match_type,notas
APC039Z,arandela,,,,,otro,ARANDELA PLANA COMUN 5/32 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
APC047Z,arandela,,,,,otro,ARANDELA PLANA COMUN 3/16 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
APC065Z,arandela,,,,,otro,ARANDELA PLANA COMUN 1/4 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
APC079Z,arandela,,,,,otro,ARANDELA PLANA COMUN 5/16 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
APC095Z,arandela,,,,,otro,ARANDELA PLANA COMUN 3/8 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
APC110Z,arandela,,,,,otro,ARANDELA PLANA COMUN 7/16 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
APC125Z,arandela,,,,,otro,ARANDELA PLANA COMUN 1/2 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
APC140Z,arandela,,,,,otro,ARANDELA PLANA COMUN 9/16 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
APC160Z,arandela,,,,,otro,ARANDELA PLANA COMUN 5/8 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
APC190Z,arandela,,,,,otro,ARANDELA PLANA COMUN 3/4 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
APC220Z,arandela,,,,,otro,ARANDELA PLANA COMUN 7/8 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
APC250Z,arandela,,,,,otro,ARANDELA PLANA COMUN 1 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
APC281Z,arandela,,,,,otro,ARANDELA PLANA COMUN 1 1/8 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
APC315Z,arandela,,,,,otro,ARANDELA PLANA COMUN 1 1/4 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
APC345Z,arandela,,,,,otro,ARANDELA PLANA COMUN 1 3/8 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
APC375Z,arandela,,,,,otro,ARANDELA PLANA COMUN 1 1/2 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
APC440Z,arandela,,,,,otro,ARANDELA PLANA COMUN 1 3/4 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
APC500Z,arandela,,,,,otro,ARANDELA PLANA COMUN 2 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-P306,otro,,,,,otro,CONJ-PEUGEOT 306,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
TUTHCG2MB12D,otro,M12,1.5,,,métrico,"TCA .HEX.TORN CONTRAT. G2 M12-1,5 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
TUTHCG2MBI12D,otro,M12,1.5,,,métrico,"TCA .HEX.TORN CONTRAT. G2 M12-1,5I DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
TUTHCG2MB16D,otro,M16,1.5,,,métrico,"TCA .HEX.TORN CONTRAT. G2 M16-1,5 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BMG5MA10030N,bulón,M10,1.5,,8.8,métrico,"BULON MOLETEADO (8,8) M10-1,5-35 NEGRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-R12INF,otro,,,,,otro,CONJ-R-12 INFERIOR,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-R12SUP,otro,,,,,otro,CONJ-R-12 SUPERIOR,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-R18IMF,otro,,,,,otro,CONJ-R-18 INFERIOR,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-R18SUP,otro,,,,,otro,CONJ-R-18 SUPERIOR,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-GOL,otro,,,,,otro,CONJ-GOL MB,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-R9,otro,,,,,otro,CONJ-R-9,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-R21,otro,,,,,otro,CONJ-CONJUNTO RENAULT 21,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-R11,otro,,,,,otro,CONJ-R-11,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-FIEST,otro,,,,,otro,CONJ-FIESTA,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-KA,otro,,,,,otro,CONJ-FORD  KA,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-MOND,otro,,,,,otro,CONJ-FORD MONDEO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-PART,otro,,,,,otro,CONJ-PEUGEOT PARTNER,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-PALIO,otro,,,,,otro,CONJ-PALIO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-SIERR,otro,,,,,otro,CONJ-SIERRA,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-GOLF,otro,,,,,otro,CONJ-GOLF,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-ORION,otro,,,,,otro,CONJ-ORION,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-R19,otro,,,,,otro,CONJ-R19,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-GACEL,otro,,,,,otro,CONJ-GACEL,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-TRAF,otro,,,,,otro,CONJ-TRAFIC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-CHEV63/78,otro,,,,,otro,CONJ-CHEVROLET 63-78,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-FALCINF,otro,,,,,otro,CONJ-FORD FALCON INFERIOR,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-FALCSUP,otro,,,,,otro,CONJ-FORD FALCON SUPERIOR,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-COR+98,otro,,,,,otro,CONJ-CORSA DSP. AÑO 98,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-DUCMV,otro,,,,,otro,CONJ-CONJUNTO DUCATO MOD VIEJO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-DUCMN,otro,,,,,otro,CONJ-CONJUNTO DUCATO MOD NUEVO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-BOXER,otro,,,,,otro,CONJ-CONJUNTO BOXER,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-GMC10,otro,,,,,otro,CONJ-CONJUNTO CHEVRLET - GMC10,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-ISUZU,otro,,,,,otro,CONJ-CONJUNTO ISUZU,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-TAUNSUP,otro,,,,,otro,CONJ-CONJUNTO TAUNUS SUPERIOR,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-TAUNINF,otro,,,,,otro,CONJ-CONJUNTO TAUNUS INFERIOR,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-CLIOHEM,otro,,,,,otro,CONJ-CONJUNTO ESTREMO CLIO HEMBRA,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-ACF100,otro,,,,,otro,CONJ-CONJUNTO ACOPLE F100,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-R6INF,otro,,,,,otro,CONJ-CONJUNTO R6 INFERIOR,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-R6SUP,otro,,,,,otro,CONJ-CONJUNTO R6 SUPERIOR,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-TRANS,otro,,,,,otro,CONJ-CONJUNTO TRANSIT,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-06020X2,otro,,,,,otro,CONJ-EMPAQUETADO M 6x20 (x2),,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-06020X4,otro,,,,,otro,CONJ-EMPAQUETADO M 6x20 (x4),,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-07020X2,otro,,,,,otro,CONJ-EMPAQUETADO M 7x20 (x2),,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-07020X4,otro,,,,,otro,CONJ-EMPAQUETADO M 7x20 (x4),,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-07025X2,otro,,,,,otro,CONJ-EMPAQUETADO M 7x25 (x2),,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-07025X4,otro,,,,,otro,CONJ-EMPAQUETADO M 7x25 (x4),,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-08025X2,otro,,,,,otro,CONJ-EMPAQUETADO M 8x25 (x2),,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-08025X3,otro,,,,,otro,CONJ-EMPAQUETADO M 8x25 (x3),,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-08025X4,otro,,,,,otro,CONJ-EMPAQUETADO M 8x25 (x4),,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-08030X4,otro,,,,,otro,CONJ-EMPAQUETADO M 8x30 (x4),,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-10030X2,otro,M10,30.0,,,métrico,CONJ-EMPAQUETADO M10x30 (x2),,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-10030X3,otro,M10,30.0,,,métrico,CONJ-EMPAQUETADO M10x30 (x3),,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-10030X4,otro,M10,30.0,,,métrico,CONJ-EMPAQUETADO M10x30 (x4),,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-12030X2,otro,M12,30.0,,,métrico,CONJ-EMPAQUETADO M12x30 (x2),,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-12030X4,otro,M12,30.0,,,métrico,CONJ-EMPAQUETADO M12x30 (x3),,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH065025Z,otro,,,,,otro,BUL. C/RED. C/ CUAD. G2 1/4-WH- 1 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH065032Z,otro,,,,,otro,"BUL. C/RED. C/ CUAD. G2 1/4-WH- 1,1/4 ZINC",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH065038Z,otro,,,,,otro,"BUL. C/RED. C/ CUAD. G2 1/4-WH- 1,1/2 ZINC",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH065044Z,otro,,,,,otro,"BUL. C/RED. C/ CUAD. G2 1/4-WH- 1,3/4 ZINC",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH065056Z,otro,,,,,otro,"BUL. C/RED. C/ CUAD. G2 1/4-WH- 2,1/4 ZINC",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH079044Z,otro,,,,,otro,"BUL. C/RED. C/ CUAD. G2 5/16-WH- 1,3/4 ZINC",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH079050Z,otro,,,,,otro,BUL. C/RED. C/ CUAD. G2 5/16-WH- 2 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH079056Z,otro,,,,,otro,"BUL. C/RED. C/ CUAD. G2 5/16-WH- 2,1/4 ZINC",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH079063Z,otro,,,,,otro,"BUL. C/RED. C/ CUAD. G2 5/16-WH- 2,1/2 ZINC",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH079070Z,otro,,,,,otro,"BUL. C/RED. C/ CUAD. G2 5/16-WH- 2,3/4 ZINC",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH079076Z,otro,,,,,otro,BUL. C/RED. C/ CUAD. G2 5/16-WH- 3 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH079082Z,otro,,,,,otro,"BUL. C/RED. C/ CUAD. G2 5/16-WH- 3,1/4 ZINC",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH079090Z,otro,,,,,otro,"BUL. C/RED. C/ CUAD. G2 5/16-WH- 3,1/2 ZINC",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH095050Z,otro,,,,,otro,BUL. C/RED. C/ CUAD. G2 3/8-WH- 2 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH095056Z,otro,,,,,otro,"BUL. C/RED. C/ CUAD. G2 3/8-WH- 2,1/4 ZINC",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH095063Z,otro,,,,,otro,"BUL. C/RED. C/ CUAD. G2 3/8-WH- 2,1/2 ZINC",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH095070Z,otro,,,,,otro,"BUL. C/RED. C/ CUAD. G2 3/8-WH- 2,3/4 ZINC",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH095076Z,otro,,,,,otro,BUL. C/RED. C/ CUAD. G2 3/8-WH- 3 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH095082Z,otro,,,,,otro,"BUL. C/RED. C/ CUAD. G2 3/8-WH- 3,1/4 ZINC",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH095090Z,otro,,,,,otro,"BUL. C/RED. C/ CUAD. G2 3/8-WH- 3,1/2 ZINC",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH095110Z,otro,,,,,otro,"BUL. C/RED. C/ CUAD. G2 3/8-WH- 4,1/2 ZINC",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH095125Z,otro,,,,,otro,BUL. C/RED. C/ CUAD. G2 3/8-WH- 5 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH125076Z,otro,,,,,otro,BUL. C/RED. C/ CUAD. G2 1/2-WH- 3 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH125090Z,otro,,,,,otro,"BUL. C/RED. C/ CUAD. G2 1/2-WH- 3,1/2 ZINC",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH125125Z,otro,,,,,otro,BUL. C/RED. C/ CUAD. G2 1/2-WH- 5 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH125155Z,otro,,,,,otro,BUL. C/RED. C/ CUAD. G2 1/2-WH- 6 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH125175Z,otro,,,,,otro,BUL. C/RED. C/ CUAD. G2 1/2-WH- 7 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM04012D,otro,,,,,otro,TOR. FIX. P/MAD.F 3 x 12 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM04016D,otro,,,,,otro,TOR. FIX. P/MAD.F 3 x 16 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM04020D,otro,,,,,otro,TOR. FIX. P/MAD.F 3 x 20 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM04025D,otro,,,,,otro,TOR. FIX. P/MAD.F 3 x 25 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM04030D,otro,,,,,otro,TOR. FIX. P/MAD.F 3 x 30 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM05012D,otro,,,,,otro,"TOR. FIX. P/MAD.F 3,5 x 12 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM05016D,otro,,,,,otro,"TOR. FIX. P/MAD.F 3,5 x 16 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM05020D,otro,,,,,otro,"TOR. FIX. P/MAD.F 3,5 x 20 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM05025D,otro,,,,,otro,"TOR. FIX. P/MAD.F 3,5 x 25 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM05030D,otro,,,,,otro,"TOR. FIX. P/MAD.F 3,5 x 30 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM05035D,otro,,,,,otro,"TOR. FIX. P/MAD.F 3,5 x 35 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM05040D,otro,,,,,otro,"TOR. FIX. P/MAD.F 3,5 x 40 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM06012D,otro,,,,,otro,TOR. FIX. P/MAD.F 4 x 12 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM06016D,otro,,,,,otro,TOR. FIX. P/MAD.F 4 x 16 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM06020D,otro,,,,,otro,TOR. FIX. P/MAD.F 4 x 20 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM06025D,otro,,,,,otro,TOR. FIX. P/MAD.F 4 x 25 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM06030D,otro,,,,,otro,TOR. FIX. P/MAD.F 4 x 30 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM06035D,otro,,,,,otro,TOR. FIX. P/MAD.F 4 x 35 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM06040D,otro,,,,,otro,TOR. FIX. P/MAD.F 4 x 40 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM06045D,otro,,,,,otro,TOR. FIX. P/MAD.F 4 x 45 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM06050D,otro,,,,,otro,TOR. FIX. P/MAD.F 4 x 50 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM08020D,otro,,,,,otro,"TOR. FIX. P/MAD.F 4,5 x 20 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM08025D,otro,,,,,otro,"TOR. FIX. P/MAD.F 4,5 x 25 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM08030D,otro,,,,,otro,"TOR. FIX. P/MAD.F 4,5 x 30 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM08035D,otro,,,,,otro,"TOR. FIX. P/MAD.F 4,5 x 35 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM08040D,otro,,,,,otro,"TOR. FIX. P/MAD.F 4,5 x 40 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM08045D,otro,,,,,otro,"TOR. FIX. P/MAD.F 4,5 x 45 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM08050D,otro,,,,,otro,"TOR. FIX. P/MAD.F 4,5 x 50 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM08060D,otro,,,,,otro,"TOR. FIX. P/MAD.F 4,5 x 60 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM10025D,otro,,,,,otro,TOR. FIX. P/MAD.F 5 x 25 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM10030D,otro,,,,,otro,TOR. FIX. P/MAD.F 5 x 30 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM10035D,otro,,,,,otro,TOR. FIX. P/MAD.F 5 x 35 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM10040D,otro,,,,,otro,TOR. FIX. P/MAD.F 5 x 40 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM10045D,otro,,,,,otro,TOR. FIX. P/MAD.F 5 x 45 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM10050D,otro,,,,,otro,TOR. FIX. P/MAD.F 5 x 50 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM10060D,otro,,,,,otro,TOR. FIX. P/MAD.F 5 x 60 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM10070D,otro,,,,,otro,TOR. FIX. P/MAD.F 5 x 70 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM10080D,otro,,,,,otro,TOR. FIX. P/MAD.F 5 x 80 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM10090D,otro,,,,,otro,TOR. FIX. P/MAD.F 5 x 90 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM12040D,otro,,,,,otro,TOR. FIX. P/MAD.F 6 x 40 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM12050D,otro,,,,,otro,TOR. FIX. P/MAD.F 6 x 50 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM12060D,otro,,,,,otro,TOR. FIX. P/MAD.F 6 x 60 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM12070D,otro,,,,,otro,TOR. FIX. P/MAD.F 6 x 70 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM12080D,otro,,,,,otro,TOR. FIX. P/MAD.F 6 x 80 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM12090D,otro,,,,,otro,TOR. FIX. P/MAD.F 6 x 90 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
FM12100D,otro,,,,,otro,TOR. FIX. P/MAD.F 6 x 100 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
EMBO,otro,,,,,otro,EMBOLSADO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
AP125B10D,arandela,,,,,otro,ARANDELA PLANA DIN125B10DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
AC08,arandela,M8,,,,métrico,ARANDELA CONICA M8,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PACG10MA08020N,otro,M8,1.25,,,métrico,"PRIS. ALLEN C/CIL.G10 M8-1,25-20N",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG5MA10025D,otro,M10,1.5,,,métrico,"BUL.C/RED.C/CUAD,G5 M10-1,5-25 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG5MA10040D,otro,M10,1.5,,,métrico,"BUL.C/RED.C/CUAD,G5 M10-1,5-40 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG5MA12030D,otro,M12,1.75,,8.8,métrico,"BUL.C/RED.C/CUAD. (8.8) M12X1,75-30 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PCCG2NC065019N,otro,1/4,2.0,,,imperial,PRIS.C/CUADRADA G2 1/4-UNC-3/4,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PCCG2NC065025N,otro,1/4,2.0,,,imperial,PRIS.C/CUADRADA G2 1/4XUNC-1,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PCCG2NC795019N,otro,5/16,2.0,,,imperial,PRIS.C/CUADRADA G2 5/16-UNC-3/4,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PCCG2NC095019N,otro,3/8,2.0,,,imperial,PRIS.C/CUADRADA G2 3/8-UNC-3/4,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PCCG2NC095022N,otro,3/8,2.0,,,imperial,PRIS.C/CUADRADA G2 3/8-UNC-7/8,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PCCG2NC095025N,otro,3/8,2.0,,,imperial,PRIS.C/CUADRADA G2 3/8-UNC-1,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PCCG2NC095032N,otro,3/8,2.0,,,imperial,"PRIS.C/CUADRADA G2 3/8-UNC-1,1/4",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PCCG2NC125050N,otro,,,,,otro,PRIS.C/CUADRADA G2 1/2-WHT-2,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PCCG2NC0160038N,otro,5/8,2.0,,,imperial,"PRIS.C/CUADRADA G2 5/8-UNC-1,1/2",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
RHT047042Z,remache,,,,,otro,REMACHE HO.TUBULAR 3/16X42 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
RHT047028Z,remache,,,,,otro,REMACHE HO.TUBULAR 3/16X28 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
RHT047048Z,remache,,,,,otro,REMACHE HO.TUBULAR 3/16X48 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
RHT047039Z,remache,,,,,otro,REMACHE HO.TUBULAR 3/16X39 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
RHT046068Z,remache,,,,4.6,otro,"REMACHE HO.TUBULAR 4,65X68ZINC",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
RHT063050Z,remache,,,,,otro,"REMACHE HO.TUBULAR 6,35X50,8ZINC",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
XJAN08014Z,otro,,,,,otro,AUTOPERF.C/FIJ.FLANGE PTA AGUJA Nª 8 x 9/16 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
AS07015,arandela,,,,,otro,"ARANDELA  SEGURIDAD 7( 6,5X15)",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC220165D,bulón,7/8,5.0,,,imperial,"BULON HEXAGONAL G5 7/8-UNC-6,1/2 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH065050Z,otro,,,,,otro,BUL. C/RED. C/ CUAD. G2 1/4-WH- 2 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH065063Z,otro,,,,,otro,"BUL. C/RED. C/ CUAD. G2 1/4-WH- 2,1/2 ZINC",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH065070Z,otro,,,,,otro,"BUL. C/RED. C/ CUAD. G2 1/4-WH- 2,3/4 ZINC",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH065076Z,otro,,,,,otro,BUL. C/RED. C/ CUAD. G2 1/4-WH- 3 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH065082Z,otro,,,,,otro,"BUL. C/RED. C/ CUAD. G2 1/4-WH- 3,1/4 ZINC",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH065090Z,otro,,,,,otro,"BUL. C/RED. C/ CUAD. G2 1/4-WH- 3,1/2 ZINC",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH079025Z,otro,,,,,otro,BUL. C/RED. C/ CUAD. G2 5/16-WH- 1 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
